timestamp,gyroscopeX,gyroscopeY,gyroscopeZ,accelerometerX,accelerometerY,accelerometerZ,magnetometerX,magnetometerY,magnetometerZ,kinematicsX,kinematicsY,kinematicsZ,altitude,gpsFix,gpsNumSat,gpsLat,gpsLon,gpsAlt,gpsSpeed,gpsGroundCourse,voltage,amperage,mAhdrawn,rssi,RC0,RC1,RC2,RC3,RC4,RC5,RC6,RC7,Motor0,Motor1,Motor2,Motor3,Motor4,Motor5,Motor6,Motor7,Debug0,Debug1,Debug2,Debug3
1468415527540,625.609756097561,-228.2926829268293,-251.46341463414637,0.11328125,-0.208984375,0.6640625,0,0,0,-3.3,2.5,343,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415527550,365.8536585365854,-566.5853658536586,-238.2926829268293,0.0703125,-0.1875,0.724609375,0,0,0,-1,0.3,345,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415527560,365.8536585365854,-566.5853658536586,-238.2926829268293,0.0703125,-0.1875,0.724609375,0,0,0,-1,0.3,345,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415527571,106.09756097560977,-646.0975609756098,-140.4878048780488,0.09765625,-0.072265625,0.939453125,0,0,0,0,-2.9,345,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415527580,106.09756097560977,-646.0975609756098,-140.4878048780488,0.09765625,-0.072265625,0.939453125,0,0,0,0,-2.9,345,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415527590,32.19512195121951,-493.9024390243903,-4.146341463414634,0.19140625,0.01953125,1.12890625,0,0,0,0.2,-5.8,346,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415527600,32.19512195121951,-493.9024390243903,-4.146341463414634,0.19140625,0.01953125,1.12890625,0,0,0,0.2,-5.8,346,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415527616,81.21951219512196,-396.5853658536586,25.121951219512198,0.287109375,0.015625,1.080078125,0,0,0,0.5,-7.9,346,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415527621,81.21951219512196,-396.5853658536586,25.121951219512198,0.287109375,0.015625,1.080078125,0,0,0,0.5,-7.9,346,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415527630,30.000000000000004,-492.68292682926835,-119.51219512195124,0.30859375,-0.1171875,0.837890625,0,0,0,1,-10.9,346,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415527643,30.000000000000004,-492.68292682926835,-119.51219512195124,0.30859375,-0.1171875,0.837890625,0,0,0,1,-10.9,346,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415527650,-107.31707317073172,-647.5609756097562,-127.56097560975611,0.21484375,-0.111328125,0.798828125,0,0,0,0.9,-12.9,347,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415527660,-107.31707317073172,-647.5609756097562,-127.56097560975611,0.21484375,-0.111328125,0.798828125,0,0,0,0.9,-12.9,347,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415527670,-363.6585365853659,-743.1707317073171,-52.926829268292686,-0.0859375,0.017578125,0.8359375,0,0,0,-0.3,-16.6,347,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415527680,-363.6585365853659,-743.1707317073171,-52.926829268292686,-0.0859375,0.017578125,0.8359375,0,0,0,-0.3,-16.6,347,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415527690,-451.219512195122,-301.219512195122,50.243902439024396,-0.203125,0.029296875,1.0859375,0,0,0,-2.4,-18.9,347,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415527700,-451.219512195122,-301.219512195122,50.243902439024396,-0.203125,0.029296875,1.0859375,0,0,0,-2.4,-18.9,347,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415527711,-336.3414634146342,424.87804878048786,125.60975609756099,-0.12109375,-0.03515625,1.25,0,0,0,-4.5,-18.3,346,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415527720,-336.3414634146342,424.87804878048786,125.60975609756099,-0.12109375,-0.03515625,1.25,0,0,0,-4.5,-18.3,346,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415527730,-244.14634146341464,945.6097560975611,52.6829268292683,0.203125,-0.123046875,1.12890625,0,0,0,-6,-14.2,346,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415527740,-244.14634146341464,945.6097560975611,52.6829268292683,0.203125,-0.123046875,1.12890625,0,0,0,-6,-14.2,346,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415527750,-396.0975609756098,981.4634146341464,-54.63414634146342,0.462890625,-0.220703125,0.916015625,0,0,0,-7.4,-9.6,347,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415527760,-396.0975609756098,981.4634146341464,-54.63414634146342,0.462890625,-0.220703125,0.916015625,0,0,0,-7.4,-9.6,347,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415527770,-640.7317073170732,617.5609756097562,-16.097560975609756,0.357421875,-0.326171875,0.693359375,0,0,0,-10.1,-6,348,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415527780,-640.7317073170732,617.5609756097562,-16.097560975609756,0.357421875,-0.326171875,0.693359375,0,0,0,-10.1,-6,348,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415527790,-722.6829268292684,395.609756097561,117.31707317073172,0.126953125,-0.349609375,0.802734375,0,0,0,-13.7,-3.7,348,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415527800,-722.6829268292684,395.609756097561,117.31707317073172,0.126953125,-0.349609375,0.802734375,0,0,0,-13.7,-3.7,348,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415527810,-641.9512195121952,546.829268292683,223.65853658536588,0.00390625,-0.20703125,1.076171875,0,0,0,-17.1,-1.2,348,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415527820,-641.9512195121952,546.829268292683,223.65853658536588,0.00390625,-0.20703125,1.076171875,0,0,0,-17.1,-1.2,348,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415527830,-506.3414634146342,771.4634146341464,310,0.16796875,-0.2109375,1.173828125,0,0,0,-20,2.5,347,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415527840,-506.3414634146342,771.4634146341464,310,0.16796875,-0.2109375,1.173828125,0,0,0,-20,2.5,347,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415527850,-349.75609756097566,780.2439024390245,256.5853658536586,0.166015625,-0.193359375,1,0,0,0,-22,6.6,348,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415527860,-349.75609756097566,780.2439024390245,256.5853658536586,0.166015625,-0.193359375,1,0,0,0,-22,6.6,348,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415527871,-110.00000000000001,606.0975609756098,127.07317073170734,-0.0390625,-0.1640625,0.80078125,0,0,0,-23.1,10,348,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415527880,-110.00000000000001,606.0975609756098,127.07317073170734,-0.0390625,-0.1640625,0.80078125,0,0,0,-23.1,10,348,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415527890,320.4878048780488,461.95121951219517,42.19512195121952,-0.189453125,-0.142578125,0.69921875,0,0,0,-22.6,12.5,349,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415527900,320.4878048780488,461.95121951219517,42.19512195121952,-0.189453125,-0.142578125,0.69921875,0,0,0,-22.6,12.5,349,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415527912,841.9512195121952,389.75609756097566,20.48780487804878,-0.234375,-0.1640625,0.7734375,0,0,0,-19.6,14.6,349,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415527920,841.9512195121952,389.75609756097566,20.48780487804878,-0.234375,-0.1640625,0.7734375,0,0,0,-19.6,14.6,349,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415527931,1312.9268292682927,267.8048780487805,-92.6829268292683,-0.216796875,-0.076171875,0.857421875,0,0,0,-13.9,16.2,350,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415527940,1312.9268292682927,267.8048780487805,-92.6829268292683,-0.216796875,-0.076171875,0.857421875,0,0,0,-13.9,16.2,350,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415527950,1517.8048780487807,94.14634146341464,-227.56097560975613,-0.2578125,0.060546875,0.9375,0,0,0,-7.1,16.8,351,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415527960,1517.8048780487807,94.14634146341464,-227.56097560975613,-0.2578125,0.060546875,0.9375,0,0,0,-7.1,16.8,351,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415527970,1621.7073170731708,-3.9024390243902443,-265.8536585365854,-0.2109375,0.1640625,1.072265625,0,0,0,0.6,16.8,352,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415527980,1621.7073170731708,-3.9024390243902443,-265.8536585365854,-0.2109375,0.1640625,1.072265625,0,0,0,0.6,16.8,352,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415527990,1660.487804878049,-33.170731707317074,-141.21951219512195,-0.142578125,0.216796875,1.16015625,0,0,0,8.1,16.7,353,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415528001,1660.487804878049,-33.170731707317074,-141.21951219512195,-0.142578125,0.216796875,1.16015625,0,0,0,8.1,16.7,353,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415528012,1711.4634146341466,-61.21951219512196,78.04878048780489,-0.05078125,0.166015625,1.12890625,0,0,0,16.5,16.5,353,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415528020,1711.4634146341466,-61.21951219512196,78.04878048780489,-0.05078125,0.166015625,1.12890625,0,0,0,16.5,16.5,353,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415528030,1638.7804878048782,-210.97560975609758,176.82926829268294,-0.107421875,0.205078125,1.01953125,0,0,0,25.8,15.3,353,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415528040,1638.7804878048782,-210.97560975609758,176.82926829268294,-0.107421875,0.205078125,1.01953125,0,0,0,25.8,15.3,353,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415528050,1356.3414634146343,-395.8536585365854,65.3658536585366,-0.154296875,0.27734375,0.935546875,0,0,0,32.2,13.8,353,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415528060,1356.3414634146343,-395.8536585365854,65.3658536585366,-0.154296875,0.27734375,0.935546875,0,0,0,32.2,13.8,353,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415528070,865.8536585365855,-620.9756097560976,-71.95121951219512,-0.021484375,0.228515625,0.876953125,0,0,0,36.9,11.5,355,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415528080,865.8536585365855,-620.9756097560976,-71.95121951219512,-0.021484375,0.228515625,0.876953125,0,0,0,36.9,11.5,355,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415528090,354.87804878048786,-797.0731707317074,-78.04878048780489,0.0546875,0.185546875,0.826171875,0,0,0,39.3,8.9,358,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415528105,-213.1707317073171,-828.7804878048781,3.414634146341464,-0.13671875,0.201171875,0.8984375,0,0,0,38.9,5.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415528112,-213.1707317073171,-828.7804878048781,3.414634146341464,-0.13671875,0.201171875,0.8984375,0,0,0,38.9,5.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415528121,-213.1707317073171,-828.7804878048781,3.414634146341464,-0.13671875,0.201171875,0.8984375,0,0,0,38.9,5.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415528130,-213.1707317073171,-828.7804878048781,3.414634146341464,-0.13671875,0.201171875,0.8984375,0,0,0,38.9,5.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415528140,-942.1951219512196,-653.4146341463415,173.90243902439025,-0.3828125,0.18359375,1,0,0,0,34.5,2.1,3,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415528150,-942.1951219512196,-653.4146341463415,173.90243902439025,-0.3828125,0.18359375,1,0,0,0,34.5,2.1,3,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415528160,-1732.439024390244,-184.39024390243904,479.0243902439025,-0.330078125,0.15625,1.18359375,0,0,0,25.1,-1.3,2,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415528170,-1732.439024390244,-184.39024390243904,479.0243902439025,-0.330078125,0.15625,1.18359375,0,0,0,25.1,-1.3,2,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415528180,-1986.09756097561,245.85365853658539,742.439024390244,-0.12890625,0.1484375,1.25,0,0,0,15.5,-2.1,359,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415528190,-1986.09756097561,245.85365853658539,742.439024390244,-0.12890625,0.1484375,1.25,0,0,0,15.5,-2.1,359,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415528201,-1964.878048780488,591.9512195121952,864.6341463414635,-0.099609375,0.130859375,1.193359375,0,0,0,5.9,-0.7,355,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415528210,-1964.878048780488,591.9512195121952,864.6341463414635,-0.099609375,0.130859375,1.193359375,0,0,0,5.9,-0.7,355,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415528220,-1816.5853658536587,907.5609756097562,768.2926829268293,-0.205078125,0.228515625,1.103515625,0,0,0,-5.3,4,350,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415528230,-1816.5853658536587,907.5609756097562,768.2926829268293,-0.205078125,0.228515625,1.103515625,0,0,0,-5.3,4,350,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415528240,-1520.2439024390246,1059.7560975609756,537.3170731707318,-0.236328125,0.255859375,1.013671875,0,0,0,-11.5,8.4,348,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415528250,-1022.6829268292684,1116.5853658536587,177.56097560975613,-0.26953125,0.203125,0.888671875,0,0,0,-17.2,14.3,348,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415528260,-766.3414634146342,1068.048780487805,23.414634146341466,-0.279296875,0.16015625,0.826171875,0,0,0,-19.4,16.9,349,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415528270,-766.3414634146342,1068.048780487805,23.414634146341466,-0.279296875,0.16015625,0.826171875,0,0,0,-19.4,16.9,349,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415528280,-513.1707317073171,956.0975609756099,-85.85365853658537,-0.291015625,0.10546875,0.783203125,0,0,0,-21.4,19.5,350,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415528290,-513.1707317073171,956.0975609756099,-85.85365853658537,-0.291015625,0.10546875,0.783203125,0,0,0,-21.4,19.5,350,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415528302,-92.92682926829269,662.9268292682927,-80.2439024390244,-0.232421875,-0.064453125,0.736328125,0,0,0,-23.4,22.8,352,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415528313,-92.92682926829269,662.9268292682927,-80.2439024390244,-0.232421875,-0.064453125,0.736328125,0,0,0,-23.4,22.8,352,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415528322,436.0975609756098,265.1219512195122,45.36585365853659,-0.123046875,-0.28125,0.912109375,0,0,0,-22.6,25.1,353,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415528332,635.609756097561,-21.707317073170735,72.19512195121952,-0.10546875,-0.333984375,1,0,0,0,-20,25.2,353,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415528340,635.609756097561,-21.707317073170735,72.19512195121952,-0.10546875,-0.333984375,1,0,0,0,-20,25.2,353,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415528350,662.1951219512196,-215.12195121951223,53.17073170731708,-0.130859375,-0.34765625,1.056640625,0,0,0,-17.9,24.8,352,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415528361,662.1951219512196,-215.12195121951223,53.17073170731708,-0.130859375,-0.34765625,1.056640625,0,0,0,-17.9,24.8,352,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415528370,572.6829268292684,-451.4634146341464,1.2195121951219514,-0.15625,-0.349609375,1.123046875,0,0,0,-15,23.3,352,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415528381,572.6829268292684,-451.4634146341464,1.2195121951219514,-0.15625,-0.349609375,1.123046875,0,0,0,-15,23.3,352,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415528390,352.43902439024396,-661.4634146341464,-44.87804878048781,-0.099609375,-0.306640625,1.19921875,0,0,0,-12.5,20.5,351,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415528400,352.43902439024396,-661.4634146341464,-44.87804878048781,-0.099609375,-0.306640625,1.19921875,0,0,0,-12.5,20.5,351,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415528410,136.58536585365854,-864.1463414634147,0.7317073170731708,-0.046875,-0.3125,1.197265625,0,0,0,-11.2,16.7,351,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415528420,4.634146341463415,-1148.5365853658539,80.73170731707317,-0.091796875,-0.25,1.115234375,0,0,0,-10.6,11.4,349,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415528430,-32.926829268292686,-1264.1463414634147,115.60975609756099,-0.044921875,-0.205078125,1.107421875,0,0,0,-10.5,8.7,348,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415528440,-32.926829268292686,-1264.1463414634147,115.60975609756099,-0.044921875,-0.205078125,1.107421875,0,0,0,-10.5,8.7,348,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415528450,-27.31707317073171,-1324.878048780488,145.85365853658539,-0.021484375,-0.173828125,1.123046875,0,0,0,-10.5,5.5,348,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415528460,-27.31707317073171,-1324.878048780488,145.85365853658539,-0.021484375,-0.173828125,1.123046875,0,0,0,-10.5,5.5,348,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415528470,136.34146341463415,-1266.5853658536587,190.00000000000003,-0.033203125,-0.138671875,1.123046875,0,0,0,-10.1,-0.8,345,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415528480,136.34146341463415,-1266.5853658536587,190.00000000000003,-0.033203125,-0.138671875,1.123046875,0,0,0,-10.1,-0.8,345,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
1468415528490,349.26829268292687,-1112.439024390244,203.90243902439028,-0.080078125,-0.08203125,1.021484375,0,0,0,-8.9,-6.3,343,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,885,1500,1500,1500,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0
